lot_id,zone,hours,amount,mean_air_temp,n_readings
LN-20476,A,1440,259.2,4.747647999999993,3125
LN-26500,C,1440,446.4,-31.320880543865318,3089
LN-25325,D,1440,604.8,-25.854129032258065,3100
LN-27560,D,1440,604.8,-25.854129032258065,3100
LN-21238,B,1440,446.4,-23.392692432608026,3079
LN-28611,E,1440,446.4,-30.630201987816577,3119
LN-21837,D,1440,604.8,-25.854129032258065,3100
LN-27074,B,1440,446.4,-23.392692432608026,3079
LN-22820,A,1440,259.2,4.747647999999993,3125
LN-20373,E,1440,446.4,-30.630201987816577,3119
LN-22116,E,1440,446.4,-30.630201987816577,3119
LN-20447,F,1440,259.2,5.862998712998726,3108
LN-22997,C,1440,446.4,-31.320880543865318,3089
LN-23525,E,1440,446.4,-30.630201987816577,3119
LN-25020,E,1440,446.4,-30.630201987816577,3119
LN-27822,F,1440,259.2,5.862998712998726,3108
LN-25923,B,1440,446.4,-23.392692432608026,3079
LN-22132,D,1440,604.8,-25.854129032258065,3100
LN-29837,F,1440,259.2,5.862998712998726,3108
LN-28412,B,1440,446.4,-23.392692432608026,3079
LN-20722,B,1440,446.4,-23.392692432608026,3079
LN-25578,E,1440,446.4,-30.630201987816577,3119
LN-24487,B,1440,446.4,-23.392692432608026,3079
LN-22275,F,1440,259.2,5.862998712998726,3108
LN-21231,E,1440,446.4,-30.630201987816577,3119
LN-22179,B,1440,446.4,-23.392692432608026,3079
LN-22862,A,1440,259.2,4.747647999999993,3125
LN-21065,B,1440,446.4,-23.392692432608026,3079
LN-24714,E,1440,446.4,-30.630201987816577,3119
LN-22416,B,1440,446.4,-23.392692432608026,3079
LN-20206,A,1440,259.2,4.747647999999993,3125
LN-20705,B,1440,446.4,-23.392692432608026,3079
LN-21437,D,1440,604.8,-25.854129032258065,3100
LN-23756,C,1440,446.4,-31.320880543865318,3089
LN-22697,F,1440,259.2,5.862998712998726,3108
LN-27995,A,1440,259.2,4.747647999999993,3125
LN-29308,F,1440,259.2,5.862998712998726,3108
LN-23580,D,1440,604.8,-25.854129032258065,3100
LN-24659,B,1440,446.4,-23.392692432608026,3079
LN-25891,C,1440,446.4,-31.320880543865318,3089
LN-20976,E,1440,446.4,-30.630201987816577,3119
LN-20400,B,1440,446.4,-23.392692432608026,3079
LN-25429,C,1440,446.4,-31.320880543865318,3089
LN-24334,F,1440,259.2,5.862998712998726,3108
LN-22641,E,1440,446.4,-30.630201987816577,3119
LN-21790,A,1440,259.2,4.747647999999993,3125
LN-22445,A,1440,259.2,4.747647999999993,3125
LN-28665,C,1440,446.4,-31.320880543865318,3089
LN-25527,F,1440,259.2,5.862998712998726,3108
LN-23935,D,1440,604.8,-25.854129032258065,3100
LN-24017,A,1440,259.2,4.747647999999993,3125
LN-28694,B,1440,446.4,-23.392692432608026,3079
LN-26885,E,1440,446.4,-30.630201987816577,3119
LN-28034,D,1440,604.8,-25.854129032258065,3100
LN-25677,D,1440,604.8,-25.854129032258065,3100
LN-23230,C,1440,446.4,-31.320880543865318,3089
LN-23197,D,1440,604.8,-25.854129032258065,3100
LN-28015,F,1440,259.2,5.862998712998726,3108
LN-25438,D,1440,604.8,-25.854129032258065,3100
LN-29228,D,1440,604.8,-25.854129032258065,3100
LN-21956,E,1440,446.4,-30.630201987816577,3119
LN-22903,C,1440,446.4,-31.320880543865318,3089
LN-24449,F,1440,259.2,5.862998712998726,3108
LN-21643,D,1440,604.8,-25.854129032258065,3100
LN-25711,A,1440,259.2,4.747647999999993,3125
LN-25671,B,1440,446.4,-23.392692432608026,3079
