lot_id,zone,hours,amount,mean_air_temp,n_readings
LN-25813,A,1440,604.8,-28.046195234435043,1301
LN-23423,B,1440,446.4,-19.1230243161094,1316
LN-29464,C,1440,259.2,2.8258725341426403,1318
LN-21389,A,1440,604.8,-28.046195234435043,1301
LN-22454,B,1440,446.4,-19.1230243161094,1316
LN-22357,C,1440,259.2,2.8258725341426403,1318
LN-29233,B,1440,446.4,-19.1230243161094,1316
LN-26027,B,1440,446.4,-19.1230243161094,1316
LN-23023,B,1440,446.4,-19.1230243161094,1316
LN-21393,C,1440,259.2,2.8258725341426403,1318
LN-25300,B,1440,446.4,-19.1230243161094,1316
LN-27912,A,1440,604.8,-28.046195234435043,1301
LN-28632,B,1440,446.4,-19.1230243161094,1316
LN-26259,E,1440,446.4,-23.280963302752287,1308
LN-20948,C,1440,259.2,2.8258725341426403,1318
LN-29755,A,1440,604.8,-28.046195234435043,1301
LN-26725,B,1440,446.4,-19.1230243161094,1316
LN-26219,E,1440,446.4,-23.280963302752287,1308
LN-26632,A,1440,604.8,-28.046195234435043,1301
LN-28063,B,1440,446.4,-19.1230243161094,1316
LN-25934,B,1440,446.4,-19.1230243161094,1316
LN-22290,A,1440,604.8,-28.046195234435043,1301
LN-28595,E,1440,446.4,-23.280963302752287,1308
LN-25792,D,1440,446.4,-24.602990797546017,1304
LN-28813,A,1440,604.8,-28.046195234435043,1301
LN-27706,D,1440,446.4,-24.602990797546017,1304
LN-26574,A,1440,604.8,-28.046195234435043,1301
LN-24754,D,1440,446.4,-24.602990797546017,1304
LN-26569,F,1440,259.2,3.512383900928798,1292
LN-25182,D,1440,446.4,-24.602990797546017,1304
LN-21089,F,1440,259.2,3.512383900928798,1292
LN-26379,F,1440,259.2,3.512383900928798,1292
LN-20146,C,1440,259.2,2.8258725341426403,1318
LN-26316,F,1440,259.2,3.512383900928798,1292
LN-27078,D,1440,446.4,-24.602990797546017,1304
LN-24872,E,1440,446.4,-23.280963302752287,1308
LN-27082,B,1440,446.4,-19.1230243161094,1316
LN-20450,C,1440,259.2,2.8258725341426403,1318
LN-28212,F,1440,259.2,3.512383900928798,1292
LN-27618,D,1440,446.4,-24.602990797546017,1304
LN-26084,A,1440,604.8,-28.046195234435043,1301
LN-22421,A,1440,604.8,-28.046195234435043,1301
LN-27676,A,1440,604.8,-28.046195234435043,1301
LN-24076,D,1440,446.4,-24.602990797546017,1304
LN-22738,A,1440,604.8,-28.046195234435043,1301
LN-20346,F,1440,259.2,3.512383900928798,1292
LN-28604,F,1440,259.2,3.512383900928798,1292
LN-20582,A,1440,604.8,-28.046195234435043,1301
LN-20713,D,1440,446.4,-24.602990797546017,1304
LN-29864,E,1440,446.4,-23.280963302752287,1308
LN-25937,B,1440,446.4,-19.1230243161094,1316
LN-26450,F,1440,259.2,3.512383900928798,1292
LN-26399,F,1440,259.2,3.512383900928798,1292
LN-27997,A,1440,604.8,-28.046195234435043,1301
LN-22943,F,1440,259.2,3.512383900928798,1292
LN-27118,D,1440,446.4,-24.602990797546017,1304
LN-24207,F,1440,259.2,3.512383900928798,1292
LN-25261,F,1440,259.2,3.512383900928798,1292
LN-25885,B,1440,446.4,-19.1230243161094,1316
LN-27353,C,1440,259.2,2.8258725341426403,1318
LN-27097,F,1440,259.2,3.512383900928798,1292
LN-21662,F,1440,259.2,3.512383900928798,1292
