lot_id,zone,hours,amount,mean_air_temp,n_readings
LN-25813,A,1440,604.8,-28.033630573248406,785
LN-23423,B,1440,446.4,-17.790988735919885,799
LN-29464,C,1440,259.2,2.9298245614035077,798
LN-21389,A,1440,604.8,-28.033630573248406,785
LN-22454,B,1440,446.4,-17.790988735919885,799
LN-22357,C,1440,259.2,2.9298245614035077,798
LN-29233,B,1440,446.4,-17.790988735919885,799
LN-26027,B,1440,446.4,-17.790988735919885,799
LN-23023,B,1440,446.4,-17.790988735919885,799
LN-21393,C,1440,259.2,2.9298245614035077,798
LN-25300,B,1440,446.4,-17.790988735919885,799
LN-27912,A,1440,604.8,-28.033630573248406,785
LN-28632,B,1440,446.4,-17.790988735919885,799
LN-26259,E,1440,446.4,-21.277749683944375,791
LN-20948,C,1440,259.2,2.9298245614035077,798
LN-29755,A,1440,604.8,-28.033630573248406,785
LN-26725,B,1440,446.4,-17.790988735919885,799
LN-26219,E,1440,446.4,-21.277749683944375,791
LN-26632,A,1440,604.8,-28.033630573248406,785
LN-28063,B,1440,446.4,-17.790988735919885,799
LN-25934,B,1440,446.4,-17.790988735919885,799
LN-22290,A,1440,604.8,-28.033630573248406,785
LN-28595,E,1440,446.4,-21.277749683944375,791
LN-25792,D,1440,446.4,-24.514885496183208,786
LN-28813,A,1440,604.8,-28.033630573248406,785
LN-27706,D,1440,446.4,-24.514885496183208,786
LN-26574,A,1440,604.8,-28.033630573248406,785
LN-24754,D,1440,446.4,-24.514885496183208,786
LN-26569,F,1440,259.2,3.5747141041931383,787
LN-25182,D,1440,446.4,-24.514885496183208,786
LN-21089,F,1440,259.2,3.5747141041931383,787
LN-26379,F,1440,259.2,3.5747141041931383,787
LN-20146,C,1440,259.2,2.9298245614035077,798
LN-26316,F,1440,259.2,3.5747141041931383,787
LN-27078,D,1440,446.4,-24.514885496183208,786
LN-24872,E,1440,446.4,-21.277749683944375,791
LN-27082,B,1440,446.4,-17.790988735919885,799
LN-20450,C,1440,259.2,2.9298245614035077,798
LN-28212,F,1440,259.2,3.5747141041931383,787
LN-27618,D,1440,446.4,-24.514885496183208,786
LN-26084,A,1440,604.8,-28.033630573248406,785
LN-22421,A,1440,604.8,-28.033630573248406,785
LN-27676,A,1440,604.8,-28.033630573248406,785
LN-24076,D,1440,446.4,-24.514885496183208,786
LN-22738,A,1440,604.8,-28.033630573248406,785
LN-20346,F,1440,259.2,3.5747141041931383,787
LN-28604,F,1440,259.2,3.5747141041931383,787
LN-20582,A,1440,604.8,-28.033630573248406,785
LN-20713,D,1440,446.4,-24.514885496183208,786
LN-29864,E,1440,446.4,-21.277749683944375,791
LN-25937,B,1440,446.4,-17.790988735919885,799
LN-26450,F,1440,259.2,3.5747141041931383,787
LN-26399,F,1440,259.2,3.5747141041931383,787
LN-27997,A,1440,604.8,-28.033630573248406,785
LN-22943,F,1440,259.2,3.5747141041931383,787
LN-27118,D,1440,446.4,-24.514885496183208,786
LN-24207,F,1440,259.2,3.5747141041931383,787
LN-25261,F,1440,259.2,3.5747141041931383,787
LN-25885,B,1440,446.4,-17.790988735919885,799
LN-27353,C,1440,259.2,2.9298245614035077,798
LN-27097,F,1440,259.2,3.5747141041931383,787
LN-21662,F,1440,259.2,3.5747141041931383,787
